-3.120139693,-0.078070829,1.812388963,409.223052556,19.990875812,474.845636573
-2.982712099,-0.002760903,1.879883991,484.554897022,76.955858059,416.740724363
2.956414876,-0.044786882,1.873322099,323.202614993,-1.134140945,340.335171041
-3.096975181,-0.016588801,1.866238309,368.456178174,18.462481306,373.477465572
-2.893191646,0.008698473,1.859088081,449.122823272,49.978703443,407.663814010
