-3.061968854,0.013380465,1.954405909,407.473294035,70.874250169,478.205445601
-2.880523642,0.028955593,1.837966160,540.916056850,74.121126288,505.786853703
3.119874567,0.103534717,1.967690804,326.241316319,19.966703418,466.778602115
-2.572435137,-0.063396952,1.705432220,576.526942776,63.391170308,389.498432783
2.994420307,0.001769540,1.795463775,297.841386906,-36.755452518,459.082899860
-3.047232904,0.224560799,2.183572356,417.385720245,152.981801630,457.460996426
-3.126536069,-0.133964804,1.641138740,442.760159743,-37.681669052,449.858664873
-2.826970673,-0.103973675,1.865775102,444.778857994,83.093549155,388.391100942
